        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.38056144      0.00000000      0.00000000      0.00000000
      0.38082627      0.00000000      0.00000000      0.00000000
      0.38109110      0.00000000      0.00000000      0.00000000
      0.38135593      0.00000000      0.00000000      0.00000000
      0.38162076      0.00000000      0.00000000      0.00000000
      0.38188559      0.00000000      0.00000000      0.00000000
      0.38215042      0.00000000      0.00000000      0.00000000
      0.38241525      0.00000000      0.00000000      0.00000000
      0.38268008      0.00000000      0.00000000      0.00000000
      0.38294492      0.00000000      0.00000000      0.00000000
      0.38320975      0.00000000      0.00000000      0.00000000
      0.38347458      0.00000000      0.00000000      0.00000000
      0.38373941      0.00000000      0.00000000      0.00000000
      0.38400424      0.00000000      0.00000000      0.00000000
      0.38426907      0.00000000      0.00000000      0.00000000
      0.38453390      0.00000000      0.00000000      0.00000000
      0.38479873      0.00000000      0.00000000      0.00000000
      0.38506356      0.00000000      0.00000000      0.00000000
      0.38532839      0.00000000      0.00000000      0.00000000
      0.38559322      0.00000000      0.00000000      0.00000000
      0.38585805      0.00000000      0.00000000      0.00000000
      0.38612288      0.00000000      0.00000000      0.00000000
      0.38638771      0.00000000      0.00000000      0.00000000
      0.38665254      0.00000000      0.00000000      0.00000000
      0.38691737      0.00000000      0.00000000      0.00000000
      0.38718220      0.00000000      0.00000000      0.00000000
      0.38744703      0.00000000      0.00000000      0.00000000
      0.38771186      0.00000000      0.00000000      0.00000000
      0.38797669      0.00000000      0.00000000      0.00000000
      0.38824153      0.00000000      0.00000000      0.00000000
      0.38850636      0.00000000      0.00000000      0.00000000
      0.38877119      0.00000000      0.00000000      0.00000000
      0.38903602      0.00000000      0.00000000      0.00000000
      0.38930085      0.00000000      0.00000000      0.00000000
      0.38956568      0.00000000      0.00000000      0.00000000
      0.38983051      0.00000000      0.00000000      0.00000000
      0.39009534      0.00000000      0.00000000      0.00000000
      0.39036017      0.00000000      0.00000000      0.00000000
      0.39062500      0.00000000      0.00000000      0.00000000
      0.39088983      0.00000000      0.00000000      0.00000000
      0.39115466      0.00000000      0.00000000      0.00000000
      0.39141949      0.00000000      0.00000000      0.00000000
      0.39168432      0.00000000      0.00000000      0.00000000
      0.39194915      0.00000000      0.00000000      0.00000000
      0.39221398      0.00000000      0.00000000      0.00000000
      0.39247881      0.00000000      0.00000000      0.00000000
      0.39274364      0.00000000      0.00000000      0.00000000
      0.39300847      0.00000000      0.00000000      0.00000000
      0.39327331      0.00000000      0.00000000      0.00000000
      0.39353814      0.00000000      0.00000000      0.00000000
      0.39380297      0.00000000      0.00000000      0.00000000
      0.39406780      0.00000000      0.00000000      0.00000000
      0.39433263      0.00000000      0.00000000      0.00000000
      0.39459746      0.00000000      0.00000000      0.00000000
      0.39486229      0.00000000      0.00000000      0.00000000
      0.39512712      0.00000000      0.00000000      0.00000000
      0.39539195      0.00000000      0.00000000      0.00000000
      0.39565678      0.00000000      0.00000000      0.00000000
      0.39592161      0.00000000      0.00000000      0.00000000
      0.39618644      0.00000000      0.00000000      0.00000000
      0.39645127      0.00000000      0.00000000      0.00000000
      0.39671610      0.00000000      0.00000000      0.00000000
      0.39698093      0.00000000      0.00000000      0.00000000
      0.39724576      0.00000000      0.00000000      0.00000000
      0.39751059      0.00000000      0.00000000      0.00000000
      0.39777542      0.00000000      0.00000000      0.00000000
      0.39804025      0.00000000      0.00000000      0.00000000
      0.39830508      0.00000000      0.00000000      0.00000000
      0.39856992      0.00000000      0.00000000      0.00000000
      0.39883475      0.00000000      0.00000000      0.00000000
      0.39909958      0.00000000      0.00000000      0.00000000
      0.39936441      0.00000000      0.00000000      0.00000000
      0.39962924      0.00000000      0.00000000      0.00000000
      0.39989407      0.00000000      0.00000000      0.00000000
      0.40015890      0.00000000      0.00000000      0.00000000
      0.40042373      0.00000000      0.00000000      0.00000000
      0.40068856      0.00000000      0.00000000      0.00000000
      0.40095339      0.00000000      0.00000000      0.00000000
      0.40121822      0.00000000      0.00000000      0.00000000
      0.40148305      0.00000000      0.00000000      0.00000000
      0.40174788      0.00000000      0.00000000      0.00000000
      0.40201271      0.00000000      0.00000000      0.00000000
      0.40227754      0.00000000      0.00000000      0.00000000
      0.40254237      0.00000000      0.00000000      0.00000000
      0.40280720      0.00000000      0.00000000      0.00000000
      0.40307203      0.00000000      0.00000000      0.00000000
      0.40333686      0.00000000      0.00000000      0.00000000
      0.40360169      0.00000000      0.00000000      0.00000000
      0.40386653      0.00000000      0.00000000      0.00000000
      0.40413136      0.00000000      0.00000000      0.00000000
      0.40439619      0.00000000      0.00000000      0.00000000
      0.40466102      0.00000000      0.00000000      0.00000000
      0.40492585      0.00000000      0.00000000      0.00000000
      0.40519068      0.00000000      0.00000000      0.00000000
      0.40545551      0.00000000      0.00000000      0.00000000
      0.40572034      0.00000000      0.00000000      0.00000000
      0.40598517      0.00000000      0.00000000      0.00000000
      0.40625000      0.00000000      0.00000000      0.00000000
      0.40651483      0.00000000      0.00000000      0.00000000
      0.40677966      0.00000000      0.00000000      0.00000000
      0.40704449      0.00000000      0.00000000      0.00000000
      0.40730932      0.00000000      0.00000000      0.00000000
      0.40757415      0.00000000      0.00000000      0.00000000
      0.40783898      0.00000000      0.00000000      0.00000000
      0.40810381      0.00000000      0.00000000      0.00000000
      0.40836864      0.00000000      0.00000000      0.00000000
      0.40863347      0.00000000      0.00000000      0.00000000
      0.40889831      0.00000000      0.00000000      0.00000000
      0.40916314      0.00000000      0.00000000      0.00000000
      0.40942797      0.00000000      0.00000000      0.00000000
      0.40969280      0.00000000      0.00000000      0.00000000
      0.40995763      0.00000000      0.00000000      0.00000000
      0.41022246      0.00000000      0.00000000      0.00000000
      0.41048729      0.00000000      0.00000000      0.00000000
      0.41075212      0.00000000      0.00000000      0.00000000
      0.41101695      0.00000000      0.00000000      0.00000000
      0.41128178      0.00000000      0.00000000      0.00000000
      0.41154661      0.00000000      0.00000000      0.00000000
      0.41181144      0.00000000      0.00000000      0.00000000
      0.41207627      0.00000000      0.00000000      0.00000000
      0.41234110      0.00000000      0.00000000      0.00000000
      0.41260593      0.00000000      0.00000000      0.00000000
      0.41287076      0.00000000      0.00000000      0.00000000
      0.41313559      0.00000000      0.00000000      0.00000000
      0.41340042      0.00000000      0.00000000      0.00000000
      0.41366525      0.00000000      0.00000000      0.00000000
      0.41393008      0.00000000      0.00000000      0.00000000
      0.41419492      0.00000000      0.00000000      0.00000000
      0.41445975      0.00000000      0.00000000      0.00000000
      0.41472458      0.00000000      0.00000000      0.00000000
      0.41498941      0.00000000      0.00000000      0.00000000
      0.41525424      0.00000000      0.00000000      0.00000000
      0.41551907      0.00000000      0.00000000      0.00000000
      0.41578390      0.00000000      0.00000000      0.00000000
      0.41604873      0.00000000      0.00000000      0.00000000
      0.41631356      0.00000000      0.00000000      0.00000000
